Date,Open,High,Low,Close,Volume,hash-rate,difficulty,output-volume
2021-05-22,37371.03125,38831.0546875,35383.68359375,37536.6328125,57377273240,144427847.55987102,25046487590083.0,2363175.7205573167
2021-05-23,37531.44921875,38289.21875,31227.33984375,34770.58203125,78469274361,148163050.51400563,25046487590083.0,2230242.999971655
2021-05-24,34700.36328125,39835.140625,34551.08203125,38705.98046875,67359584098,156878524.07365298,25046487590083.0,2610428.8167468617
2021-05-25,38795.78125,39776.3515625,36581.4296875,38402.22265625,56211915803,153143321.1195184,25046487590083.0,2289844.615899725
2021-05-26,38392.625,40782.078125,37905.8359375,39294.19921875,51346735160,151898253.46814018,25046487590083.0,2222384.34359886
2021-05-27,39316.890625,40379.6171875,37247.90234375,38436.96875,43210968721,145672915.21124923,25046487590083.0,1982668.8702467163
2021-05-28,38507.08203125,38856.96875,34779.0390625,35697.60546875,55200191952,148163050.51400563,25046487590083.0,2897052.407759485
2021-05-29,35684.15625,37234.5,33693.9296875,34616.06640625,45231013335,144427847.55987102,25046487590083.0,2039125.5009289049
2021-05-30,34607.40625,36400.66796875,33520.73828125,35678.12890625,31646080921,151858199.84334671,21214345448186.625,1082550.3020988763
2021-05-31,35658.59375,37468.25,34241.9453125,37332.85546875,39009847639,147526659.02062267,21047730572452.0,1126569.5106379518
2021-06-01,37293.79296875,37896.734375,35787.0859375,36684.92578125,34639423297,148572947.38247102,21047730572452.0,1490940.367902361
2021-06-02,36699.921875,38231.33984375,35966.30859375,37575.1796875,33070867190,173683868.0668324,21047730572452.0,1153281.5869881243
2021-06-03,37599.41015625,39478.953125,37243.97265625,39208.765625,35460750427,153804389.191713,21047730572452.0,1223004.1311998535
2021-06-04,39242.484375,39242.484375,35717.72265625,36894.40625,41831090187,137063775.4021388,21047730572452.0,1028877.2534888064
2021-06-05,36880.15625,37917.71484375,34900.4140625,35551.95703125,35959473399,137063775.4021388,21047730572452.0,765291.5654282721
2021-06-06,35538.609375,36436.421875,35304.578125,35862.37890625,28913440585,156943254.27725816,21047730572452.0,1783108.8224150224
2021-06-07,35835.265625,36790.5703125,33480.640625,33560.70703125,33683936663,139156352.12583557,21047730572452.0,2157358.542782184
2021-06-08,33589.51953125,34017.38671875,31114.443359375,33472.6328125,49902050442,155896965.91540977,21047730572452.0,2527319.4607550697
2021-06-09,33416.9765625,37537.37109375,32475.865234375,37345.12109375,53972919008,131832333.59289683,21047730572452.0,1325571.052924449
2021-06-10,37389.515625,38334.32421875,35847.59375,36702.59765625,43576032854,123462026.69810976,21047730572452.0,1412035.3480744276
2021-06-11,36697.03125,37608.6953125,36044.44921875,37334.3984375,38699736985,109860277.9940807,21047730572452.0,1463831.001040689
2021-06-12,37340.14453125,37408.92578125,34728.19140625,35552.515625,37924228550,138110063.76398718,21047730572452.0,1009990.6984393726
2021-06-13,35555.7890625,39322.78125,34864.109375,39097.859375,40669112838,136724465.12868512,20836567779802.566,1183321.5124375338
2021-06-14,39016.96875,40978.36328125,38757.28515625,40218.4765625,43148914673,133766696.2189013,19932791027263.0,1487002.278888143
2021-06-15,40427.16796875,41295.26953125,39609.46875,40406.26953125,46420149185,129803238.5531561,19932791027263.0,1403796.12825071
2021-06-16,40168.69140625,40516.77734375,38176.03515625,38347.0625,39211635100,121876323.22166562,19932791027263.0,1608456.6915326284
2021-06-17,38341.421875,39513.671875,37439.67578125,38053.50390625,37096670047,128812374.13671976,19932791027263.0,1568658.0409144466
2021-06-18,38099.4765625,38187.26171875,35255.85546875,35787.24609375,36200887275,122867187.63810194,19932791027263.0,1556124.0473470483
2021-06-19,35854.52734375,36457.796875,34933.0625,35615.87109375,31207279719,102059034.89293952,19932791027263.0,1079547.083586712
2021-06-20,35563.140625,36059.484375,33432.07421875,35698.296875,36664034054,104040763.72581212,19932791027263.0,1277754.7958710135
2021-06-21,35641.14453125,35721.640625,31295.935546875,31676.693359375,52809038594,104040763.72581212,19932791027263.0,1748728.0993405867
2021-06-22,31622.376953125,33292.453125,28893.62109375,32505.66015625,58964353058,90168661.89570382,19932791027263.0,1936916.6581671324
2021-06-23,32515.71484375,34753.41015625,31772.6328125,33723.02734375,46317108925,100077306.0600669,19932791027263.0,1822712.0643850984
2021-06-24,33682.80078125,35228.8515625,32385.21484375,34662.4375,33123368116,104040763.72581212,19932791027263.0,1857830.353326233
2021-06-25,34659.10546875,35487.24609375,31350.884765625,31637.779296875,40230904226,108995085.80799364,19932791027263.0,2377849.556671677
2021-06-26,31594.6640625,32637.587890625,30184.501953125,32186.27734375,38585385521,88186933.06283121,19932791027263.0,1775215.192297923
2021-06-27,32287.5234375,34656.12890625,32071.7578125,34649.64453125,35511640894,58461000.569742054,19932791027263.0,1374020.9571261848
2021-06-28,34679.12109375,35219.890625,33902.07421875,34434.3359375,33892523752,86205204.22995861,19932791027263.0,1568948.173757771
2021-06-29,34475.55859375,36542.109375,34252.484375,35867.77734375,37901460044,89177797.47926754,19932791027263.0,1376609.2013269826
2021-06-30,35908.38671875,36074.7578125,34086.15234375,35040.8359375,34059036099,88186933.06283121,19932791027263.0,1238334.3560761532
2021-07-01,35035.984375,35035.984375,32883.78125,33572.1171875,37838957079,94132119.56144908,19932791027263.0,1644452.3164745774
2021-07-02,33549.6015625,33939.58984375,32770.6796875,33897.046875,38728974942,89177797.47926754,19932791027263.0,1732809.496393811
2021-07-03,33854.421875,34909.26171875,33402.6953125,34668.546875,24383958643,98706076.21227616,15634861856766.195,1296389.1614878166
2021-07-04,34665.56640625,35937.56640625,34396.4765625,35287.78125,24924307911,82108836.0775171,14363025673660.0,1587004.7076152116
2021-07-05,35284.34375,35284.34375,33213.66015625,33746.00390625,26721554282,94246664.01941094,14363025673660.0,1440760.8578943606
2021-07-06,33723.5078125,35038.53515625,33599.91796875,34235.1953125,26501259870,101386562.80876024,14363025673660.0,1332945.629839787
2021-07-07,34225.6796875,34997.6640625,33839.2890625,33855.328125,24796027477,87820755.10899657,14363025673660.0,1325686.4933679493
2021-07-08,33889.60546875,33907.90625,32133.18359375,32877.37109375,29910396946,99244593.17195548,14363025673660.0,3251402.8090853877
2021-07-09,32861.671875,34042.29296875,32318.880859375,33798.01171875,27436021028,93532674.14047602,14363025673660.0,3425602.0530440975
2021-07-10,33811.2421875,34209.0703125,33116.01171875,33520.51953125,22971873468,114952370.50852396,14363025673660.0,1855040.5895289655
2021-07-11,33509.078125,34584.703125,33346.73828125,34240.1875,20108729370,89248734.86686642,14363025673660.0,1858544.099792732
2021-07-12,34254.015625,34592.15625,32697.30859375,33155.84765625,24321499537,89962724.74580133,14363025673660.0,1676904.1636154528
2021-07-13,33125.46875,33327.1015625,32261.419921875,32702.025390625,19120856669,97102623.53515066,14363025673660.0,1515231.3406751284
2021-07-14,32723.845703125,33061.3984375,31639.125,32822.34765625,21376531210,121378279.41893832,14363025673660.0,1504272.591367684
2021-07-15,32827.875,33159.640625,31175.708984375,31780.73046875,21300524237,91390704.5036712,14363025673660.0,1849483.7770742795
2021-07-16,31841.55078125,32218.40625,31100.673828125,31421.5390625,23699476918,107098481.84023967,14363025673660.0,1829236.3209806392
2021-07-17,31397.30859375,31935.9453125,31223.990234375,31533.068359375,18895018942,101997588.09440474,14348541098817.076,1858454.2191117576
2021-07-18,31533.884765625,32398.99609375,31215.4921875,31796.810546875,18787986667,97872242.0886884,13672594272814.0,1172816.4185356626
2021-07-19,31800.01171875,31885.859375,30563.734375,30817.83203125,20434789545,115543619.13247934,13672594272814.0,1798945.0790203237
2021-07-20,30838.28515625,31006.1875,29360.955078125,29807.34765625,23148267245,82919538.43624988,13672594272814.0,1820526.0196784767
2021-07-21,29796.28515625,32752.326171875,29526.18359375,32110.693359375,28203024559,98551910.4365265,13672594272814.0,1875543.767030717
2021-07-22,32138.873046875,32576.400390625,31745.298828125,32313.10546875,19555230518,103989257.2192314,13672594272814.0,1808323.320646292
2021-07-23,32305.958984375,33581.55078125,32057.892578125,33581.55078125,22552046192,91755226.95814537,13672594272814.0,1752077.6797736164
2021-07-24,33593.73046875,34490.390625,33424.859375,34292.4453125,21664706865,104668925.56706952,13672594272814.0,1502292.7798650577
2021-07-25,34290.29296875,35364.92578125,33881.8359375,35350.1875,20856685287,103989257.2192314,13672594272814.0,1464218.165195532
2021-07-26,35384.03125,40499.67578125,35287.3125,37337.53515625,51022126212,101950252.17571706,13672594272814.0,2298723.5434574555
2021-07-27,37276.03515625,39406.94140625,36441.7265625,39406.94140625,35097370560,115543619.13247934,13672594272814.0,7397981.684517844
2021-07-28,39503.1875,40816.0703125,38862.4375,39995.90625,38702404695,106707930.61058386,13672594272814.0,4070288.15811901
2021-07-29,39995.453125,40593.0703125,39352.05859375,40008.421875,27167146027,108746935.6540982,13672594272814.0,2612465.1141455527
2021-07-30,40027.484375,42235.546875,38397.35546875,42235.546875,33072782960,112824945.7411269,13672594272814.0,1811007.7041541955
2021-07-31,42196.3046875,42231.44921875,41110.83203125,41626.1953125,25802845343,112465862.1258896,14319158983942.734,2044926.841771315
2021-08-01,41460.84375,42541.6796875,39540.94140625,39974.89453125,26688438115,110975800.79118258,14496442856349.0,3288590.183362305
2021-08-02,39907.26171875,40419.1796875,38746.34765625,39201.9453125,25595265436,103048957.87752669,14496442856349.0,2706714.7531851646
2021-08-03,39178.40234375,39750.03125,37782.05078125,38152.98046875,26189830450,121785132.03707698,14496442856349.0,2488175.132468804
2021-08-04,38213.33203125,39952.296875,37589.1640625,39747.50390625,25372562724,98004603.29610927,14496442856349.0,2373221.5531227635
2021-08-05,39744.515625,41341.93359375,37458.00390625,40869.5546875,35185031017,115299533.28954034,14496442856349.0,1837056.0634328253
2021-08-06,40865.8671875,43271.66015625,39932.1796875,42816.5,38226483046,114578911.20648073,14496442856349.0,2004227.1469750272
2021-08-07,42832.796875,44689.859375,42618.56640625,44555.80078125,40030862141,120343887.87095772,14496442856349.0,1888212.3147366503
2021-08-08,44574.4375,45282.3515625,43331.91015625,43798.1171875,36302664750,113858289.12342106,14496442856349.0,1756552.9427316815
2021-08-09,43791.92578125,46456.83203125,42848.6875,46365.40234375,38734079049,109534556.62506332,14496442856349.0,1920458.2544779351
2021-08-10,46280.84765625,46637.98828125,44705.5546875,45585.03125,33546019517,118902643.70483848,14496442856349.0,1837738.1573076136
2021-08-11,45599.703125,46735.6328125,45351.7109375,45593.63671875,34319709073,105931446.20976518,14496442856349.0,2256473.3253916935
2021-08-12,45576.87890625,46228.91015625,43861.4453125,44428.2890625,33723620826,108813934.5420037,14496442856349.0,1892160.6001472785
2021-08-13,44439.69140625,47831.9765625,44282.41796875,47793.3203125,31744259539,108175319.62792765,15324761487407.408,1662561.3585278925
2021-08-14,47810.6875,48098.68359375,46177.6328125,47096.9453125,31211354442,126820808.5468918,15556093717703.0,1747047.1199523583
2021-08-15,47096.66796875,47357.10546875,45579.58984375,47047.00390625,30988958446,140740165.58252627,15556093717703.0,1773893.0252111347
2021-08-16,47019.9609375,47998.09765625,45700.3203125,46004.484375,32776876610,124500915.7076194,15556093717703.0,2342566.491913669
2021-08-17,45936.45703125,47139.5703125,44512.41796875,44695.359375,33451362600,133007189.45161822,15556093717703.0,2411529.078434651
2021-08-18,44686.75,45952.0625,44364.02734375,44801.1875,32194123075,104395177.76725852,15556093717703.0,2730229.536729336
2021-08-19,44741.8828125,46970.76171875,43998.31640625,46717.578125,37204312299,119087832.41598378,15556093717703.0,2580776.052760663
2021-08-20,46723.12109375,49342.15234375,46650.70703125,49339.17578125,34706867452,123727618.0945286,15556093717703.0,2300800.7630459615
2021-08-21,49327.07421875,49717.01953125,48312.19921875,48905.4921875,40585205312,131460594.22543664,15556093717703.0,2424895.858515853
2021-08-22,48869.10546875,49471.609375,48199.94140625,49321.65234375,25370975378,126820808.5468918,15556093717703.0,1809055.8831505936
2021-08-23,49291.67578125,50482.078125,49074.60546875,49546.1484375,34305053719,152339629.77888831,15556093717703.0,3171076.846912781
2021-08-24,49562.34765625,49878.76953125,47687.1171875,47706.1171875,35361168834,119087832.41598378,15556093717703.0,8152009.30387915
2021-08-25,47727.2578125,49202.87890625,47163.61328125,48960.7890625,32646349931,130687447.2547367,16431142929372.8,4217114.320627692
2021-08-26,49002.640625,49347.58203125,46405.78125,46942.21875,32666549568,127844614.11993945,17615033039279.0,4701248.281812728
2021-08-27,46894.5546875,49112.78515625,46394.28125,49058.66796875,34511076995,127844614.11993945,17615033039279.0,3920236.864879635
2021-08-28,49072.5859375,49283.50390625,48499.23828125,48902.40234375,28568103401,123466373.91035248,17615033039279.0,3498033.5672179097
2021-08-29,48911.25,49644.11328125,47925.85546875,48829.83203125,25889650240,136601094.53911337,17615033039279.0,3649542.150278099
2021-08-30,48834.8515625,48925.60546875,46950.2734375,47054.984375,31847007016,118212485.65884812,17615033039279.0,4016524.505739189
2021-08-31,47024.33984375,48189.55078125,46750.09375,47166.6875,34730363427,126093318.03610466,17615033039279.0,3858631.497890583
2021-09-01,47099.7734375,49111.08984375,46562.4375,48847.02734375,39139399125,119963781.7426829,17615033039279.0,4131376.2110228473
2021-09-02,48807.84765625,50343.421875,48652.3203125,49327.72265625,39508070319,130471558.2456916,17615033039279.0,4193550.727170567
2021-09-03,49288.25,50982.2734375,48386.0859375,50025.375,43206179619,129595910.20377424,17615033039279.0,3019348.47634818
2021-09-04,50009.32421875,50545.58203125,49548.78125,49944.625,37471327794,135725446.49719596,17615033039279.0,2784449.2082709754
2021-09-05,49937.859375,51868.6796875,49538.59765625,51753.41015625,30322676319,143606278.8744525,17615033039279.0,2173011.2349828053
2021-09-06,51769.00390625,52700.94140625,51053.6796875,52633.53515625,38884105426,150611463.20979166,17615033039279.0,3562101.2749646944
2021-09-07,52660.48046875,52853.765625,43285.20703125,46811.12890625,65210059683,133974150.4133612,17615033039279.0,3817589.215276094
2021-09-08,46827.76171875,47334.0546875,44561.39453125,46091.390625,49007762488,129910433.67934506,18403887482923.09,3319896.377258608
2021-09-09,45774.7421875,47261.94921875,45669.73828125,46391.421875,38672657013,125412870.36132078,18415156832118.0,3844313.127445629
2021-09-10,46396.6640625,47031.7421875,44344.484375,44883.91015625,39154666597,124497447.94992428,18415156832118.0,9990174.840530356
2021-09-11,44869.83984375,45969.29296875,44818.265625,45201.45703125,34499835245,135482516.8866823,18415156832118.0,5579844.2526097195
2021-09-12,45206.62890625,46364.87890625,44790.4609375,46063.26953125,27881980161,134567094.4752858,18415156832118.0,4486070.983122285
2021-09-13,46057.21484375,46598.6796875,43591.3203125,44963.07421875,40969943253,145552163.4120438,18415156832118.0,10039426.29419657
2021-09-14,44960.05078125,47218.125,44752.33203125,47092.4921875,38652152880,153790965.11461234,18415156832118.0,11250928.22510068
2021-09-15,47098.0,48450.46875,46773.328125,48176.34765625,30484496466,129989982.41830328,18415156832118.0,3971923.070993763
2021-09-16,48158.90625,48486.828125,47079.55859375,47783.359375,31764293754,124497447.94992428,18415156832118.0,4342009.638194258
2021-09-17,47771.00390625,48160.921875,46832.5234375,47267.51953125,28727713711,134567094.4752858,18415156832118.0,3488122.3132882356
2021-09-18,47273.52734375,48791.78125,47087.28515625,48278.36328125,28575630451,141890473.7664578,18415156832118.0,3012660.2516417275
2021-09-19,48268.85546875,48328.3671875,46919.8046875,47260.21875,26967722648,146467585.8234403,18415156832118.0,2509473.337319742
2021-09-20,47261.40625,47328.19921875,42598.9140625,42843.80078125,43909845642,150129275.4690263,18415156832118.0,5600407.119709156
2021-09-21,43012.234375,43607.609375,39787.609375,40693.67578125,48701090088,113928907.4435182,18632996500113.82,11240709.132023357
2021-09-22,40677.953125,43978.62109375,40625.6328125,43574.5078125,38139709246,126546633.84005068,18997641161759.0,5028553.567940008
2021-09-23,43560.296875,44942.17578125,43109.33984375,44895.09765625,34244064430,155822347.6388684,18997641161759.0,4366740.344154855
2021-09-24,44894.30078125,45080.4921875,40936.55859375,42839.75,42839345714,139767923.94274256,18997641161759.0,4244794.6065077465
2021-09-25,42840.890625,42996.2578125,41759.921875,42716.59375,31604717236,135990412.4848306,18997641161759.0,5211573.500413885
2021-09-26,42721.62890625,43919.30078125,40848.4609375,43208.5390625,30661222077,131268523.16244064,18997641161759.0,3017206.0355365877
2021-09-27,43234.18359375,44313.24609375,42190.6328125,42235.73046875,30980029059,146378568.99408844,18997641161759.0,4261128.528784374
2021-09-28,42200.8984375,42775.14453125,40931.6640625,41034.54296875,30214940550,143545435.4006545,18997641161759.0,3550791.367180739
2021-09-29,41064.984375,42545.2578125,40829.66796875,41564.36328125,30602359905,122769122.38213871,18997641161759.0,3983314.4597960454
2021-09-30,41551.26953125,44092.6015625,41444.58203125,43790.89453125,31141681925,161488614.82573634,18997641161759.0,4383571.244689217
2021-10-01,43816.7421875,48436.01171875,43320.0234375,48116.94140625,42850641582,132212901.0269186,18997641161759.0,4456216.004444779
2021-10-02,48137.46875,48282.0625,47465.49609375,47711.48828125,30614346492,177543038.52186212,18997641161759.0,3210288.2326443335
2021-10-03,47680.02734375,49130.69140625,47157.2890625,48199.953125,26638115879,141656679.6716985,18997641161759.0,3573483.963543816
2021-10-04,48208.90625,49456.77734375,47045.00390625,49112.90234375,33383173002,147411968.39584854,19009120698769.46,3717018.769691592
2021-10-05,49174.9609375,51839.984375,49072.83984375,51514.8125,35873904236,162177735.83152118,19893045048575.0,4900821.263465611
2021-10-06,51486.6640625,55568.46484375,50488.19140625,55361.44921875,49034730168,129544410.9385932,19893045048575.0,4931625.6860101335
2021-10-07,55338.625,55338.625,53525.46875,53805.984375,36807860413,139433297.2697835,19893045048575.0,4510651.364560848
2021-10-08,53802.14453125,55922.98046875,53688.0546875,53967.84765625,34800873924,118666635.97428384,19893045048575.0,4004225.078015053
2021-10-09,53929.78125,55397.9453125,53735.14453125,54968.22265625,32491211414,148333294.9678548,19893045048575.0,3196245.454006735
2021-10-10,54952.8203125,56401.3046875,54264.2578125,54771.578125,39527792364,157233292.66592607,19893045048575.0,2806333.512513991
2021-10-11,54734.125,57793.0390625,54519.765625,57484.7890625,42637331698,144377740.43537864,19893045048575.0,4364851.196116968
2021-10-12,57526.83203125,57627.87890625,54477.97265625,56041.05859375,41083758949,132511076.83795026,19893045048575.0,3511729.900635487
2021-10-13,56038.2578125,57688.66015625,54370.97265625,57401.09765625,41684252783,167122178.99711636,19893045048575.0,3256483.42741312
2021-10-14,57372.83203125,58478.734375,56957.07421875,57321.5234375,36615791366,135477742.7373074,19893045048575.0,2741066.673931458
2021-10-15,57345.90234375,62757.12890625,56868.14453125,61593.94921875,51780081801,139433297.2697835,19893045048575.0,3849193.64901156
2021-10-16,61609.52734375,62274.4765625,60206.12109375,60892.1796875,34250964237,131522188.20483124,19893045048575.0,2939943.7528603044
2021-10-17,60887.65234375,61645.5234375,59164.46875,61553.6171875,29032367511,158222181.29904512,19893045048575.0,3239838.2356440756
2021-10-18,61548.8046875,62614.66015625,60012.7578125,62026.078125,38055562075,146534419.32302314,19917361849675.434,4029344.331521206
2021-10-19,62043.1640625,64434.53515625,61622.93359375,64261.9921875,40471196346,154737198.72913387,20082460130831.0,11127801.526359117
2021-10-20,64284.5859375,66930.390625,63610.67578125,65992.8359375,40788955582,148747371.68155453,20082460130831.0,4907655.068237914
2021-10-21,66002.234375,66600.546875,62117.41015625,62210.171875,45908121370,147749067.17362463,20082460130831.0,4360430.104322672
2021-10-22,62237.890625,63715.0234375,60122.796875,60692.265625,38434082775,157732112.25292358,20082460130831.0,3525994.664707556
2021-10-23,60694.62890625,61743.87890625,59826.5234375,61393.6171875,26882546034,144754153.64983496,20082460130831.0,2686502.790788141
2021-10-24,61368.34375,61505.8046875,59643.34375,60930.8359375,27316183882,152740589.71327412,20082460130831.0,2775219.8825832275
2021-10-25,60893.92578125,63729.32421875,60691.80078125,63039.82421875,31064911614,181691420.4432411,20082460130831.0,3249563.474102268
2021-10-26,63032.76171875,63229.02734375,59991.16015625,60363.79296875,34878965587,149745676.18948442,20082460130831.0,3513661.8233981305
2021-10-27,60352.0,61435.18359375,58208.1875,58482.38671875,43657076893,156733807.7449937,20082460130831.0,2920437.258214779
2021-10-28,58470.73046875,62128.6328125,58206.91796875,60622.13671875,45257083247,152740589.71327412,20082460130831.0,2958362.9156418713
2021-10-29,60624.87109375,62927.609375,60329.96484375,62227.96484375,36856881767,170710070.85601223,20082460130831.0,3101401.413648257
2021-10-30,62239.36328125,62330.14453125,60918.38671875,61888.83203125,32157938616,154737198.72913387,20082460130831.0,3186564.287372836
2021-10-31,61850.48828125,62406.171875,60074.328125,61318.95703125,32241199927,140175299.14944655,20286661027549.07,2655904.4116832376
2021-11-01,61320.44921875,62419.00390625,59695.18359375,61004.40625,36150572843,159350397.00608382,21659344833265.0,3245911.4347137553
2021-11-02,60963.25390625,64242.79296875,60673.0546875,63226.40234375,37746665647,170117315.72271112,21659344833265.0,3526612.352360362
2021-11-03,63254.3359375,63516.9375,61184.23828125,62970.046875,36124731509,173347391.33769932,21659344833265.0,3402811.470202646
2021-11-04,62941.8046875,63123.2890625,60799.6640625,61452.23046875,32615846901,153966937.6477702,21659344833265.0,4212181.034661179
2021-11-05,61460.078125,62541.46875,60844.609375,61125.67578125,30605102446,166887240.1077229,21659344833265.0,4333288.324810274
2021-11-06,61068.875,61590.68359375,60163.78125,61527.48046875,29094934221,165810548.2360602,21659344833265.0,4347687.674062646
2021-11-07,61554.921875,63326.98828125,61432.48828125,63326.98828125,24726754302,164733856.36439747,21659344833265.0,3457653.307809657
2021-11-08,63344.06640625,67673.7421875,63344.06640625,67566.828125,41125608330,145353402.67446837,21659344833265.0,5855254.9449428385
2021-11-09,67549.734375,68530.3359375,66382.0625,66971.828125,42357991721,163657164.49273473,21659344833265.0,4939065.725496436
2021-11-10,66953.3359375,68789.625,63208.11328125,64995.23046875,48730828378,160427088.87774655,21659344833265.0,4611901.960245483
2021-11-11,64978.890625,65579.015625,64180.48828125,64949.9609375,35880633236,170117315.72271112,21659344833265.0,3871710.234818285
2021-11-12,64863.98046875,65460.81640625,62333.9140625,64155.94140625,36084893887,152890245.77610743,21659344833265.0,4033451.7962219585
2021-11-13,64158.12109375,64915.67578125,63303.734375,64469.52734375,30474228777,164733856.36439747,21659344833265.0,3317164.602504276
2021-11-14,64455.37109375,65495.1796875,63647.80859375,65466.83984375,25122092191,175094161.92837763,22434990744236.72,3032269.457738888
2021-11-15,65521.2890625,66281.5703125,63548.14453125,63557.87109375,30558763548,170197841.36837798,22674148233453.0,4363614.673325239
2021-11-16,63721.1953125,63721.1953125,59016.3359375,60161.24609375,46844335592,169070703.34607086,22674148233453.0,12111675.860512996
2021-11-17,60139.62109375,60823.609375,58515.41015625,60368.01171875,39178392930,167943565.3237637,22674148233453.0,6180491.2711301455
2021-11-18,60360.13671875,60948.5,56550.79296875,56942.13671875,41388338699,162307875.21222803,22674148233453.0,5502222.269616237
2021-11-19,56896.12890625,58351.11328125,55705.1796875,58119.578125,38702407772,154417909.05607805,22674148233453.0,4604956.969303518
2021-11-20,58115.08203125,59859.87890625,57469.7265625,59697.1953125,30624264863,163435013.23453516,22674148233453.0,3506542.0329600484
2021-11-21,59730.5078125,60004.42578125,58618.9296875,58730.4765625,26123447605,148782218.94454235,22674148233453.0,3585506.2246095245
2021-11-22,58706.84765625,59266.359375,55679.83984375,56289.2890625,35036121783,158926461.1453066,22674148233453.0,4334430.964369193
2021-11-23,56304.5546875,57875.515625,55632.76171875,57569.07421875,37485803899,148782218.94454235,22674148233453.0,4381844.45336183
2021-11-24,57565.8515625,57803.06640625,55964.22265625,56280.42578125,36635566789,176960669.50222084,22674148233453.0,4894575.947618818
2021-11-25,57165.41796875,59367.96875,57146.68359375,57274.6796875,34284016248,146527942.89992806,22674148233453.0,5264444.8353507435
2021-11-26,58960.28515625,59183.48046875,53569.765625,53569.765625,41810748221,148782218.94454235,22674148233453.0,5023391.637659539
2021-11-27,53736.4296875,55329.2578125,53668.35546875,54815.078125,30560857714,161180737.1899209,22674148233453.0,2901741.32810071
2021-11-28,54813.0234375,57393.84375,53576.734375,57248.45703125,28116886357,155225116.619112,22464723406485.65,3215364.790707165
2021-11-29,57291.90625,58872.87890625,56792.52734375,57806.56640625,32370840356,158774565.17985132,22335659268936.0,4154352.0452981344
2021-11-30,57830.11328125,59113.40234375,56057.28125,57005.42578125,36708594618,148781760.37832215,22335659268936.0,4261988.630587518
2021-12-01,56907.96484375,59041.68359375,56553.08203125,57229.828125,36858195307,152112695.31216523,22335659268936.0,3771439.85029266
2021-12-02,57217.37109375,57349.234375,55895.1328125,56477.81640625,32379968686,172098304.91522342,22335659268936.0,3819393.059503735
2021-12-03,56509.1640625,57482.16796875,52496.5859375,53598.24609375,39789134215,186532356.2952099,22335659268936.0,3502460.632971945
2021-12-04,53727.87890625,53904.6796875,42874.6171875,49200.703125,61385677469,172098304.91522342,22335659268936.0,4372553.606055833
2021-12-05,49201.51953125,49768.1484375,47857.49609375,49368.84765625,37198201161,184311733.00598127,22335659268936.0,2915405.160698457
2021-12-06,49413.48046875,50929.51953125,47281.03515625,50582.625,37707308001,190973602.87366727,22335659268936.0,5448763.986232192
2021-12-07,50581.828125,51934.78125,50175.80859375,50700.0859375,33676814852,170987993.2706091,22335659268936.0,5227643.781226649
2021-12-08,50667.6484375,51171.375,48765.98828125,50504.796875,28479699446,186532356.2952099,22335659268936.0,4330229.187121821
2021-12-09,50450.08203125,50797.1640625,47358.3515625,47672.12109375,29603577251,180980798.07213816,22335659268936.0,3129236.9848604347
2021-12-10,47642.14453125,50015.25390625,47023.69921875,47243.3046875,30966005122,173208616.55983782,22335659268936.0,3010302.5240407814
2021-12-11,47264.6328125,49458.2109375,46942.34765625,49362.5078125,25775869261,176161777.07292455,23468677477375.574,2570373.6421422786
2021-12-12,49354.85546875,50724.8671875,48725.8515625,50098.3359375,21939223599,168385593.54016247,24195286980614.0,2255123.2496314533
2021-12-13,50114.7421875,50205.0,45894.84765625,46737.48046875,32166727776,169588347.7797351,24195286980614.0,3044860.119744448
2021-12-14,46709.82421875,48431.3984375,46424.49609375,46612.6328125,34638619079,178007627.4567432,24195286980614.0,8862769.662685558
2021-12-15,48379.75390625,49473.95703125,46671.96484375,48896.72265625,36541828520,169588347.7797351,24195286980614.0,3942779.412639308
2021-12-16,48900.46484375,49425.57421875,47529.87890625,47665.42578125,27268150947,138316737.55084777,24195286980614.0,3458450.297340925
2021-12-17,47653.73046875,48004.89453125,45618.21484375,46202.14453125,32902725329,179210381.69631582,24195286980614.0,3038603.217944541
2021-12-18,46219.25390625,47313.828125,45598.44140625,46848.77734375,26098292690,153952542.66529143,24195286980614.0,2798827.3070663307
2021-12-19,46853.8671875,48089.6640625,46502.953125,46707.015625,25154053861,179210381.69631582,24195286980614.0,2379754.541383044
2021-12-20,46707.0625,47401.71875,45579.80859375,46880.27734375,30961902129,173196610.49845287,24195286980614.0,2965053.1793481456
2021-12-21,46886.078125,49300.91796875,46698.7734375,48936.61328125,27055803928,193643432.5711869,24195286980614.0,2709775.52757867
2021-12-22,48937.09765625,49544.796875,48450.94140625,48628.51171875,24447979559,178007627.4567432,24195286980614.0,3186379.1002782304
2021-12-23,48626.34375,51332.33984375,48065.8359375,50784.5390625,28223878108,182818644.4150336,24195286980614.0,3214607.737065778
2021-12-24,50806.05078125,51814.02734375,50514.49609375,50822.1953125,24367912228,181615890.175461,24195286980614.0,2859457.513032294
2021-12-25,50854.91796875,51176.59765625,50236.70703125,50429.859375,19030650914,177149566.7855162,24242457398797.266,2411011.673237104
2021-12-26,50428.69140625,51196.37890625,49623.10546875,50809.515625,20964372926,161682278.52670813,24272331996980.0,2463062.500946899
2021-12-27,50802.609375,51956.328125,50499.46875,50640.41796875,24324345758,178574456.88024485,24272331996980.0,3132093.957033694
